Name,Field,Squid_x,Squid_y,Squid_z
200,45,3.77E-06,3.63E-07,7.18E-06
200,50,3.23E-06,6.82E-07,5.27E-06
200,60,1.82E-06,5.34E-07,3.17E-06
200,70,9.33E-07,7.43E-07,1.98E-06
200,80,7.44E-07,6.48E-07,1.27E-06
200,90,4.46E-07,6.82E-07,6.12E-07
200,100,2.83E-08,5.74E-07,4.15E-07
201,0,2.95E-05,-5.61E-06,1.79E-05
201,5,2.07E-05,-2.88E-06,1.51E-05
201,10,1.08E-05,-1.31E-06,1.13E-05
201,15,6.41E-06,-1.19E-06,8.77E-06
201,20,4.14E-06,-1.05E-06,7.08E-06
201,25,3.08E-06,-1.05E-06,5.49E-06
201,30,2.04E-06,-7.03E-07,4.21E-06
201,35,1.74E-06,-4.48E-07,3.05E-06
201,40,1.32E-06,-4.18E-07,2.76E-06
201,45,1.07E-06,-2.24E-07,2.03E-06
201,50,8.20E-07,-7.32E-08,1.39E-06
201,60,7.94E-07,3.78E-07,6.93E-07
201,70,3.64E-07,-5.43E-08,1.44E-07
201,80,3.81E-07,1.67E-07,6.26E-08
201,90,-3.17E-08,2.76E-07,-1.63E-07
201,100,6.37E-08,3.81E-07,-9.78E-08
202,0,3.67E-06,-9.79E-07,2.15E-05
202,5,2.93E-06,-1.43E-06,2.02E-05
202,10,1.91E-06,-1.95E-06,1.67E-05
202,15,1.50E-06,-2.09E-06,1.37E-05
202,20,1.01E-06,-1.76E-06,1.10E-05
202,25,8.56E-07,-1.47E-06,8.44E-06
202,30,3.30E-07,-1.13E-06,6.20E-06
202,35,3.21E-07,-7.20E-07,4.78E-06
202,40,2.32E-07,-9.57E-07,3.72E-06
202,45,-1.25E-07,-4.90E-07,2.54E-06
202,50,2.00E-07,-3.91E-07,1.55E-06
202,60,-6.18E-08,-1.96E-07,8.90E-07
202,70,-6.99E-07,3.90E-08,2.75E-07
202,80,-6.13E-07,1.47E-07,-2.08E-07
202,90,-4.52E-07,1.94E-07,-6.06E-07
202,100,-8.07E-08,1.95E-07,-3.09E-07
203,0,2.35E-05,-4.00E-06,1.67E-05
203,5,1.38E-05,-1.82E-06,1.68E-05
203,10,4.78E-06,-1.18E-06,1.44E-05
203,15,1.55E-06,-1.16E-06,1.19E-05
203,20,2.24E-07,-1.22E-06,9.48E-06
203,25,1.16E-09,-1.04E-06,7.47E-06
203,30,-3.17E-07,-7.95E-07,5.50E-06
203,35,-5.98E-07,-5.55E-07,4.32E-06
203,40,-6.91E-07,-5.16E-07,3.58E-06
203,45,-7.25E-07,-6.16E-07,2.47E-06
203,50,-2.52E-07,-2.98E-07,1.83E-06
203,60,-5.86E-07,-3.86E-07,6.56E-07
203,70,-7.20E-07,-3.86E-07,6.07E-08
203,80,-8.54E-07,-2.58E-07,-2.98E-07
203,90,-5.10E-07,1.29E-07,-3.12E-07
203,100,-1.04E-06,-3.22E-07,-3.94E-07
204,0,3.55E-05,-1.85E-05,3.87E-05
204,5,2.16E-05,-1.39E-05,3.42E-05
204,10,7.63E-06,-9.82E-06,2.77E-05
204,15,2.16E-06,-7.94E-06,2.27E-05
204,20,2.71E-08,-6.45E-06,1.85E-05
204,25,-3.89E-07,-5.20E-06,1.49E-05
204,30,-7.59E-07,-3.79E-06,1.17E-05
204,35,-8.45E-07,-2.81E-06,9.21E-06
204,40,-5.53E-07,-2.37E-06,7.41E-06
204,45,-8.55E-07,-1.59E-06,5.45E-06
204,50,-8.70E-07,-1.30E-06,4.21E-06
204,60,-6.58E-07,-8.48E-07,2.20E-06
204,70,-8.19E-07,-4.85E-07,1.46E-06
204,80,-7.38E-07,-1.30E-07,7.92E-07
204,90,-7.80E-07,2.41E-07,2.89E-07
204,100,-7.12E-07,1.76E-07,1.26E-07
205,0,6.93E-06,-1.83E-05,2.72E-05
205,5,3.78E-06,-1.70E-05,2.63E-05
205,10,2.61E-07,-1.42E-05,2.32E-05
205,15,-1.06E-06,-1.17E-05,2.00E-05
205,20,-1.39E-06,-9.49E-06,1.68E-05
205,25,-1.17E-06,-7.40E-06,1.35E-05
205,30,-9.61E-07,-5.58E-06,1.09E-05
205,35,-5.65E-07,-4.22E-06,8.54E-06
205,40,-7.00E-07,-3.48E-06,7.10E-06
205,45,-5.94E-07,-2.67E-06,5.60E-06
205,50,-5.31E-07,-1.92E-06,4.30E-06
205,60,-1.79E-07,-1.05E-06,2.54E-06
205,70,-2.72E-07,-6.88E-07,1.24E-06
205,80,-6.75E-07,-7.83E-08,4.92E-07
205,90,-2.21E-07,-4.80E-09,3.23E-07
205,100,-2.48E-07,3.14E-07,-4.02E-08
206,0,4.37E-05,-2.03E-05,2.59E-05
206,5,2.67E-05,-1.48E-05,2.65E-05
206,10,1.06E-05,-1.04E-05,2.44E-05
206,15,4.17E-06,-8.08E-06,2.15E-05
206,20,1.31E-06,-6.61E-06,1.80E-05
206,25,2.25E-07,-5.00E-06,1.47E-05
206,30,-2.30E-07,-4.01E-06,1.18E-05
206,35,-4.37E-07,-2.87E-06,9.22E-06
206,40,-4.70E-07,-1.95E-06,7.59E-06
206,45,-4.57E-07,-1.61E-06,6.22E-06
206,50,-5.93E-07,-6.23E-07,4.94E-06
206,60,-6.67E-07,-2.38E-07,3.07E-06
206,70,-5.98E-07,3.43E-07,1.58E-06
206,80,-7.87E-07,1.64E-07,7.38E-07
206,90,-2.67E-08,5.42E-07,5.64E-07
206,100,-5.83E-07,1.03E-06,-5.91E-08
207,0,1.82E-05,-4.37E-06,2.21E-05
207,5,1.07E-05,-2.52E-06,1.74E-05
207,10,4.12E-06,-1.36E-06,1.28E-05
207,15,1.71E-06,-1.13E-06,1.02E-05
207,20,7.72E-07,-7.18E-07,8.13E-06
207,25,5.19E-07,-6.18E-07,6.39E-06
207,30,2.96E-07,-4.60E-07,5.06E-06
207,35,3.75E-07,-9.28E-08,4.05E-06
207,40,5.18E-07,3.39E-08,3.23E-06
207,45,2.30E-07,1.64E-07,2.16E-06
207,50,1.10E-07,3.83E-07,1.57E-06
207,60,1.32E-07,2.28E-07,8.52E-07
207,70,-1.88E-07,7.06E-07,-1.50E-07
207,80,2.34E-07,7.24E-07,-6.99E-07
207,90,-2.90E-07,1.10E-06,-3.53E-07
207,100,-5.12E-07,1.02E-06,-6.47E-07
208,0,-2.26E-06,-5.28E-06,2.43E-05
208,5,-3.94E-06,-5.44E-06,2.22E-05
208,10,-4.92E-06,-5.42E-06,1.88E-05
208,15,-4.83E-06,-4.76E-06,1.59E-05
208,20,-4.27E-06,-3.87E-06,1.31E-05
208,25,-3.54E-06,-3.16E-06,1.08E-05
208,30,-2.90E-06,-2.53E-06,8.54E-06
208,35,-2.38E-06,-1.76E-06,6.72E-06
208,40,-1.80E-06,-1.48E-06,5.57E-06
208,45,-1.48E-06,-1.18E-06,4.42E-06
208,50,-1.66E-06,-8.03E-07,3.51E-06
208,60,-1.14E-06,-5.83E-07,2.21E-06
208,70,-6.97E-07,-2.63E-07,1.18E-06
208,80,-1.27E-06,1.31E-07,2.80E-07
208,90,-7.86E-07,3.62E-07,4.33E-08
208,100,-1.11E-06,2.63E-07,-1.05E-07
209,0,3.73E-05,-3.67E-06,2.16E-05
209,5,2.35E-05,-1.31E-06,2.11E-05
209,10,1.05E-05,-1.85E-06,1.79E-05
209,15,6.37E-06,-2.62E-06,1.46E-05
209,20,4.68E-06,-2.61E-06,1.18E-05
209,25,3.64E-06,-2.22E-06,9.54E-06
209,30,2.64E-06,-1.79E-06,6.97E-06
209,35,2.24E-06,-9.89E-07,5.78E-06
209,40,1.22E-06,-8.19E-07,4.51E-06
209,45,8.62E-07,-2.34E-07,3.47E-06
209,50,9.08E-07,-3.91E-07,2.50E-06
209,60,3.28E-07,2.78E-07,1.72E-06
209,70,1.43E-08,3.23E-07,7.44E-07
209,80,-4.59E-07,6.01E-07,2.41E-07
209,90,-8.81E-07,8.49E-07,2.92E-07
209,100,-5.68E-07,6.38E-07,-3.19E-07
210,0,1.19E-05,2.26E-06,1.45E-05
210,5,7.23E-06,3.03E-06,1.05E-05
210,10,2.18E-06,2.13E-06,5.81E-06
210,15,9.83E-07,1.46E-06,3.50E-06
210,20,2.92E-07,1.05E-06,2.00E-06
210,25,-2.09E-07,6.84E-07,1.01E-06
210,30,-3.38E-07,4.91E-07,6.32E-07
210,35,-2.09E-07,1.24E-07,2.36E-07
210,40,-5.05E-07,4.93E-08,3.54E-08
210,45,-7.23E-07,-3.37E-07,-1.72E-07
210,50,-3.01E-07,-1.53E-07,-2.03E-07
210,60,-8.70E-07,-3.89E-07,-4.43E-07
210,70,-8.33E-07,-9.02E-07,-6.84E-07
210,80,-6.57E-07,-8.60E-07,-6.10E-07
210,90,-9.46E-07,-6.63E-07,-6.24E-07
210,100,-1.10E-06,-8.54E-07,-5.62E-07
211,0,6.56E-07,1.70E-06,1.79E-05
211,5,-1.21E-06,7.25E-07,1.56E-05
211,10,-2.38E-06,-6.29E-07,1.12E-05
211,15,-2.41E-06,-7.81E-07,8.21E-06
211,20,-2.16E-06,-8.33E-07,6.06E-06
211,25,-1.94E-06,-3.39E-07,4.26E-06
211,30,-1.49E-06,-4.82E-07,3.17E-06
211,35,-1.30E-06,7.10E-08,2.14E-06
211,40,-4.00E-07,-3.03E-07,1.79E-06
211,45,-8.40E-07,8.97E-09,1.24E-06
211,50,-5.86E-07,-6.02E-08,7.46E-07
211,60,-1.20E-06,1.29E-07,4.81E-07
211,70,-1.67E-06,-1.08E-07,-1.73E-07
211,80,-1.24E-06,-5.28E-08,-1.22E-07
211,90,-1.91E-06,-2.47E-07,-1.96E-07
211,100,-1.38E-06,2.47E-07,-7.50E-07
212,0,4.82E-05,1.84E-06,3.96E-06
212,5,2.97E-05,4.64E-06,5.08E-06
212,10,1.32E-05,3.96E-06,3.21E-06
212,15,7.28E-06,1.97E-06,1.23E-06
212,20,5.02E-06,1.04E-06,-1.02E-07
212,25,3.32E-06,6.46E-07,-2.65E-07
212,30,2.47E-06,5.42E-07,-7.93E-07
212,35,1.63E-06,5.15E-07,-5.47E-07
212,40,8.36E-07,2.02E-07,-4.83E-07
212,45,3.58E-07,-2.78E-09,-4.37E-07
212,50,3.24E-07,-2.77E-07,-2.24E-07
212,60,-3.91E-07,8.41E-08,-5.22E-07
212,70,-7.40E-07,2.86E-07,-8.59E-07
212,80,-5.27E-07,-1.84E-07,-8.99E-07
212,90,-8.16E-07,-2.97E-07,-7.30E-07
212,100,-1.37E-06,-9.35E-09,-1.06E-06
213,0,2.35E-05,6.00E-06,-3.22E-07
213,5,1.51E-05,6.61E-06,-4.96E-06
213,10,7.66E-06,5.45E-06,-9.68E-06
213,15,4.81E-06,4.15E-06,-1.14E-05
213,20,3.54E-06,2.92E-06,-1.11E-05
213,25,2.99E-06,2.18E-06,-1.02E-05
213,30,2.50E-06,1.64E-06,-8.57E-06
213,35,2.05E-06,1.49E-06,-7.54E-06
213,40,1.46E-06,1.53E-06,-6.57E-06
213,45,1.17E-06,1.05E-06,-5.35E-06
213,50,6.02E-07,1.16E-06,-4.40E-06
213,60,2.77E-07,6.60E-07,-3.19E-06
213,70,-3.76E-07,9.45E-07,-2.43E-06
213,80,-6.17E-07,7.62E-07,-1.97E-06
213,90,-3.25E-07,6.83E-07,-1.69E-06
213,100,-1.17E-07,5.05E-07,-1.43E-06
214,0,6.40E-06,9.02E-06,2.77E-06
214,5,4.83E-06,7.56E-06,2.09E-06
214,10,3.46E-06,6.02E-06,-1.08E-06
214,15,2.69E-06,4.95E-06,-2.73E-06
214,20,2.24E-06,4.21E-06,-3.69E-06
214,25,2.03E-06,3.42E-06,-3.86E-06
214,30,1.63E-06,2.66E-06,-3.88E-06
214,35,1.54E-06,1.94E-06,-3.23E-06
214,40,1.35E-06,1.79E-06,-3.01E-06
214,45,9.80E-07,1.44E-06,-2.75E-06
214,50,9.82E-07,1.25E-06,-2.22E-06
214,60,5.23E-07,1.44E-06,-1.39E-06
214,70,2.20E-07,1.32E-06,-1.03E-06
214,80,2.60E-08,1.05E-06,-8.58E-07
214,90,-8.53E-08,1.25E-06,-7.49E-07
214,100,-3.83E-07,1.31E-06,-4.43E-07
215,0,3.75E-05,3.86E-06,1.23E-05
215,5,2.27E-05,4.32E-06,7.66E-06
215,10,9.65E-06,2.33E-06,2.87E-06
215,15,5.24E-06,7.23E-07,5.79E-07
215,20,3.69E-06,9.91E-09,-4.57E-07
215,25,2.86E-06,-1.04E-07,-9.28E-07
215,30,2.15E-06,-7.98E-08,-1.27E-06
215,35,1.48E-06,6.83E-08,-1.42E-06
215,40,1.20E-06,3.06E-07,-1.44E-06
215,45,6.29E-07,3.31E-07,-1.26E-06
215,50,6.67E-07,1.58E-07,-1.39E-06
215,60,1.57E-07,3.65E-07,-1.21E-06
215,70,-6.72E-08,5.55E-07,-1.23E-06
215,80,4.80E-08,6.00E-07,-1.03E-06
215,90,-1.72E-07,3.65E-07,-9.20E-07
215,100,-4.28E-08,5.02E-07,-1.12E-06
216,0,1.04E-05,-1.04E-06,1.63E-05
216,5,5.73E-06,-9.01E-07,1.36E-05
216,10,1.43E-06,-5.91E-07,9.75E-06
216,15,4.05E-07,-7.62E-07,7.24E-06
216,20,-5.97E-08,-7.54E-07,5.40E-06
216,25,-3.09E-08,-9.19E-07,3.96E-06
216,30,-2.97E-07,-9.90E-07,2.78E-06
216,35,-2.81E-07,-7.43E-07,1.96E-06
216,40,-1.02E-08,-8.78E-07,1.48E-06
216,45,8.31E-08,-5.17E-07,1.15E-06
216,50,-2.44E-07,-4.53E-07,2.66E-07
216,60,-5.29E-07,-8.79E-07,5.57E-09
216,70,-3.50E-07,-9.49E-07,-4.64E-07
216,80,-2.28E-07,-1.03E-06,-7.58E-07
216,90,-3.34E-07,-7.23E-07,-8.30E-07
216,100,-3.90E-07,-1.03E-06,-6.98E-07
217,0,3.41E-06,1.90E-06,2.81E-05
217,5,1.38E-06,2.47E-06,2.81E-05
217,10,-8.98E-07,1.99E-06,2.47E-05
217,15,-1.48E-06,1.55E-06,2.10E-05
217,20,-1.78E-06,1.10E-06,1.76E-05
217,25,-1.33E-06,9.48E-07,1.43E-05
217,30,-1.17E-06,5.59E-07,1.11E-05
217,35,-1.30E-06,4.39E-07,8.58E-06
217,40,-9.04E-07,3.19E-07,7.18E-06
217,45,-6.87E-07,1.82E-07,5.50E-06
217,50,-9.09E-07,3.22E-07,4.08E-06
217,60,-3.78E-07,1.33E-07,2.45E-06
217,70,-6.57E-07,-2.18E-07,1.48E-06
217,80,-3.98E-07,-1.74E-07,9.51E-07
217,90,-8.25E-07,3.34E-08,-4.90E-08
217,100,-9.04E-07,-2.54E-08,-7.82E-08
218,0,6.03E-05,-5.07E-06,5.12E-05
218,5,3.99E-05,1.29E-06,4.56E-05
218,10,1.98E-05,3.30E-06,3.82E-05
218,15,1.11E-05,3.12E-06,3.23E-05
218,20,7.28E-06,2.61E-06,2.71E-05
218,25,4.64E-06,2.31E-06,2.24E-05
218,30,3.41E-06,1.75E-06,1.81E-05
218,35,2.68E-06,1.48E-06,1.44E-05
218,40,1.73E-06,1.41E-06,1.17E-05
218,45,6.36E-07,1.38E-06,9.51E-06
218,50,7.07E-07,1.13E-06,7.76E-06
218,60,5.83E-07,1.31E-06,5.14E-06
218,70,5.86E-07,8.35E-07,2.92E-06
218,80,-1.49E-07,1.14E-06,2.00E-06
218,90,-8.28E-09,1.03E-06,1.57E-06
218,100,-8.83E-07,7.99E-07,6.37E-07
219,0,1.17E-05,-1.02E-06,4.04E-05
219,5,7.21E-06,1.35E-07,3.64E-05
219,10,2.53E-06,3.34E-07,2.98E-05
219,15,9.83E-07,2.95E-07,2.46E-05
219,20,-3.85E-08,1.42E-07,1.99E-05
219,25,-1.05E-07,-1.84E-07,1.61E-05
219,30,9.36E-08,-1.10E-07,1.25E-05
219,35,-9.48E-08,1.42E-07,9.54E-06
219,40,2.44E-08,-4.56E-08,7.69E-06
219,45,4.51E-08,2.83E-07,6.23E-06
219,50,-4.68E-07,-4.06E-07,4.44E-06
219,60,-1.30E-08,-1.55E-07,2.91E-06
219,70,-5.40E-07,-4.58E-07,1.65E-06
219,80,-2.14E-07,-6.09E-07,1.05E-06
219,90,-5.56E-07,-3.31E-07,5.04E-07
219,100,-6.73E-07,2.35E-08,1.25E-07
220,0,4.99E-05,2.08E-06,1.90E-05
220,5,3.11E-05,2.69E-06,1.93E-05
220,10,1.37E-05,4.30E-07,1.62E-05
220,15,7.35E-06,-1.24E-06,1.31E-05
220,20,4.39E-06,-1.85E-06,1.06E-05
220,25,3.03E-06,-2.10E-06,8.33E-06
220,30,2.55E-06,-1.60E-06,6.17E-06
220,35,1.47E-06,-1.59E-06,4.74E-06
220,40,1.51E-06,-1.29E-06,3.65E-06
220,45,8.17E-07,-1.13E-06,2.60E-06
220,50,7.87E-07,-6.47E-07,1.97E-06
220,60,2.13E-07,-6.04E-07,1.02E-06
220,70,-6.28E-08,-4.59E-08,7.83E-07
220,80,1.44E-07,-5.05E-07,1.19E-07
220,90,6.32E-07,-1.49E-07,9.49E-08
220,100,7.69E-08,-2.29E-08,-1.47E-07
221,0,1.03E-05,6.00E-06,-4.54E-06
221,5,5.69E-06,5.39E-06,-7.56E-06
221,10,2.03E-06,4.05E-06,-1.11E-05
221,15,9.74E-07,2.88E-06,-1.21E-05
221,20,7.46E-07,2.62E-06,-1.16E-05
221,25,5.80E-07,1.88E-06,-1.03E-05
221,30,3.64E-07,1.55E-06,-8.97E-06
221,35,3.03E-07,1.11E-06,-7.11E-06
221,40,2.09E-07,9.35E-07,-6.22E-06
221,45,3.68E-07,6.61E-07,-5.05E-06
221,50,1.87E-07,4.62E-07,-4.28E-06
221,60,1.20E-07,5.23E-07,-2.92E-06
221,70,-3.75E-07,4.55E-07,-2.24E-06
221,80,7.54E-09,5.01E-07,-1.88E-06
221,90,-1.89E-07,3.04E-07,-1.36E-06
221,100,-2.56E-07,3.28E-07,-1.38E-06
222,0,4.01E-06,-9.27E-07,-1.24E-05
222,5,1.18E-06,1.98E-09,-1.38E-05
222,10,-1.20E-06,8.23E-07,-1.60E-05
222,15,-1.67E-06,9.93E-07,-1.63E-05
222,20,-1.60E-06,1.11E-06,-1.51E-05
222,25,-1.34E-06,8.98E-07,-1.33E-05
222,30,-1.38E-06,5.20E-07,-1.09E-05
222,35,-1.02E-06,4.55E-07,-9.04E-06
222,40,-8.63E-07,4.90E-07,-7.48E-06
222,45,-4.73E-07,4.76E-07,-6.30E-06
222,50,-4.18E-07,1.32E-07,-5.13E-06
222,60,-4.01E-07,1.14E-07,-3.53E-06
222,70,-6.99E-07,-4.86E-08,-2.78E-06
222,80,-2.84E-07,-2.31E-07,-2.38E-06
222,90,-7.85E-08,1.18E-07,-1.74E-06
222,100,-4.23E-07,-2.19E-07,-1.66E-06
223,0,3.16E-05,1.47E-07,-2.07E-05
223,5,2.12E-05,1.49E-06,-2.14E-05
223,10,1.02E-05,2.07E-06,-2.27E-05
223,15,5.26E-06,2.10E-06,-2.25E-05
223,20,3.30E-06,1.68E-06,-2.06E-05
223,25,2.09E-06,1.48E-06,-1.79E-05
223,30,1.29E-06,1.12E-06,-1.49E-05
223,35,8.79E-07,5.74E-07,-1.23E-05
223,40,6.26E-07,4.77E-07,-1.02E-05
223,45,5.51E-07,1.07E-07,-8.34E-06
223,50,4.57E-07,1.99E-08,-6.82E-06
223,60,3.87E-09,4.61E-08,-4.52E-06
223,70,-7.98E-08,-2.28E-07,-3.22E-06
223,80,2.50E-07,-4.41E-08,-2.65E-06
223,90,-2.90E-07,-3.55E-07,-2.28E-06
223,100,-1.94E-07,-3.50E-07,-2.00E-06
224,0,6.34E-05,2.53E-06,2.63E-05
224,5,3.39E-05,5.83E-06,2.03E-05
224,10,1.20E-05,4.27E-06,1.24E-05
224,15,5.50E-06,2.05E-06,7.18E-06
224,20,3.16E-06,1.43E-06,4.27E-06
224,25,2.08E-06,8.33E-07,2.28E-06
224,30,1.22E-06,3.52E-07,1.10E-06
224,35,9.27E-07,-1.04E-07,5.16E-07
224,40,6.64E-07,-2.59E-07,2.53E-07
224,45,4.96E-07,-3.68E-07,-1.83E-07
224,50,-6.95E-07,2.02E-08,-2.86E-07
224,60,1.53E-07,1.18E-07,-1.95E-07
224,70,-4.78E-07,-4.15E-07,-8.25E-07
224,80,3.03E-07,4.15E-08,-7.20E-07
224,90,4.98E-08,-4.02E-07,-6.81E-07
224,100,8.68E-09,-2.09E-08,-1.15E-06
225,0,3.31E-05,-1.84E-05,6.97E-06
225,5,2.41E-05,-1.38E-05,3.71E-06
225,10,1.43E-05,-8.60E-06,-1.50E-06
225,15,9.46E-06,-5.69E-06,-3.88E-06
225,20,7.06E-06,-4.13E-06,-4.48E-06
225,25,5.24E-06,-3.12E-06,-4.91E-06
225,30,3.89E-06,-2.06E-06,-4.50E-06
225,35,2.97E-06,-1.68E-06,-4.23E-06
225,40,2.62E-06,-1.21E-06,-3.78E-06
225,45,1.89E-06,-8.29E-07,-2.88E-06
225,50,1.63E-06,-1.07E-06,-2.85E-06
225,60,9.76E-07,-1.94E-07,-2.26E-06
225,70,7.38E-07,-1.62E-07,-2.08E-06
225,80,4.79E-07,2.59E-07,-1.70E-06
225,90,5.66E-07,8.10E-08,-1.87E-06
225,100,4.17E-07,6.55E-07,-1.75E-06
226,0,5.92E-05,-3.51E-05,-1.98E-05
226,5,4.01E-05,-2.81E-05,-2.13E-05
226,10,1.92E-05,-1.98E-05,-2.35E-05
226,15,9.98E-06,-1.52E-05,-2.32E-05
226,20,6.07E-06,-1.18E-05,-2.12E-05
226,25,3.94E-06,-9.56E-06,-1.82E-05
226,30,2.81E-06,-7.34E-06,-1.49E-05
226,35,2.06E-06,-6.02E-06,-1.26E-05
226,40,1.58E-06,-5.04E-06,-1.08E-05
226,45,1.22E-06,-4.10E-06,-8.81E-06
226,50,1.01E-06,-3.16E-06,-7.32E-06
226,60,5.22E-07,-2.26E-06,-5.07E-06
226,70,1.51E-07,-1.87E-06,-4.06E-06
226,80,3.25E-07,-1.66E-06,-2.91E-06
226,90,-2.12E-07,-1.26E-06,-2.36E-06
226,100,5.51E-08,-1.47E-06,-2.45E-06
227,0,2.99E-05,-5.44E-06,-1.84E-05
227,5,1.43E-05,-4.55E-06,-1.95E-05
227,10,4.48E-06,-6.06E-06,-2.11E-05
227,15,2.13E-06,-6.60E-06,-2.06E-05
227,20,1.60E-06,-5.88E-06,-1.85E-05
227,25,1.20E-06,-4.71E-06,-1.60E-05
227,30,8.61E-07,-4.11E-06,-1.29E-05
227,35,4.56E-07,-3.45E-06,-1.11E-05
227,40,3.37E-07,-2.74E-06,-9.22E-06
227,45,9.04E-08,-2.63E-06,-7.51E-06
227,50,-6.88E-07,-1.93E-06,-6.16E-06
227,60,-4.78E-07,-1.47E-06,-4.34E-06
227,70,-7.74E-08,-9.72E-07,-3.58E-06
227,80,-8.81E-07,-8.69E-07,-2.78E-06
227,90,3.51E-07,-4.65E-07,-2.14E-06
227,100,-4.31E-07,-1.24E-06,-2.41E-06
228,0,4.74E-06,-3.43E-06,-3.03E-05
228,5,2.89E-07,-3.43E-06,-2.82E-05
228,10,-1.35E-06,-3.66E-06,-2.79E-05
228,15,-8.10E-07,-3.42E-06,-2.62E-05
228,20,-5.11E-07,-3.01E-06,-2.36E-05
228,25,-2.71E-07,-2.30E-06,-2.02E-05
228,30,-2.38E-07,-1.90E-06,-1.65E-05
228,35,-1.78E-07,-1.55E-06,-1.35E-05
228,40,-1.61E-08,-1.23E-06,-1.14E-05
228,45,-2.14E-07,-7.14E-07,-9.09E-06
228,50,3.27E-08,-1.10E-06,-7.57E-06
228,60,-1.94E-07,-7.38E-07,-5.48E-06
228,70,5.68E-07,-1.12E-06,-4.22E-06
228,80,3.62E-07,-7.72E-07,-3.36E-06
228,90,2.14E-07,-2.84E-07,-2.76E-06
228,100,3.21E-07,-5.50E-07,-2.38E-06
229,0,4.85E-05,-3.53E-05,-1.14E-05
229,5,3.60E-05,-2.94E-05,-1.62E-05
229,10,2.34E-05,-2.12E-05,-2.14E-05
229,15,1.73E-05,-1.63E-05,-2.24E-05
229,20,1.34E-05,-1.27E-05,-2.09E-05
229,25,1.06E-05,-1.05E-05,-1.86E-05
229,30,7.98E-06,-8.16E-06,-1.59E-05
229,35,6.39E-06,-6.27E-06,-1.32E-05
229,40,4.99E-06,-4.88E-06,-1.14E-05
229,45,4.08E-06,-3.65E-06,-9.56E-06
229,50,3.40E-06,-2.83E-06,-7.60E-06
229,60,1.72E-06,-2.45E-06,-5.21E-06
229,70,9.50E-07,-1.38E-06,-3.87E-06
229,80,3.60E-07,-1.10E-06,-2.81E-06
229,90,5.08E-07,-4.84E-07,-2.58E-06
229,100,4.00E-07,-8.50E-07,-2.13E-06
230,0,8.10E-05,-3.11E-05,7.37E-06
230,5,5.50E-05,-2.13E-05,4.90E-06
230,10,3.08E-05,-1.31E-05,-1.71E-07
230,15,1.99E-05,-9.69E-06,-2.61E-06
230,20,1.44E-05,-7.82E-06,-4.10E-06
230,25,1.06E-05,-6.16E-06,-4.17E-06
230,30,7.83E-06,-4.67E-06,-4.10E-06
230,35,6.29E-06,-3.82E-06,-3.93E-06
230,40,4.71E-06,-2.86E-06,-3.47E-06
230,45,3.87E-06,-2.36E-06,-2.87E-06
230,50,3.12E-06,-1.43E-06,-2.81E-06
230,60,1.82E-06,-1.09E-06,-2.00E-06
230,70,5.28E-07,-8.24E-07,-1.82E-06
230,80,-3.50E-08,-7.14E-07,-1.82E-06
230,90,-1.14E-07,1.80E-08,-1.50E-06
230,100,-3.53E-07,-3.29E-07,-1.24E-06
231,0,1.35E-05,-1.91E-06,1.52E-05
231,5,8.63E-06,-2.35E-06,8.91E-06
231,10,4.22E-06,-2.74E-06,2.44E-06
231,15,2.29E-06,-2.83E-06,-9.09E-07
231,20,1.54E-06,-2.53E-06,-2.37E-06
231,25,1.23E-06,-2.01E-06,-3.19E-06
231,30,1.10E-06,-1.81E-06,-3.28E-06
231,35,7.01E-07,-1.43E-06,-3.15E-06
231,40,4.12E-07,-1.01E-06,-2.93E-06
231,45,6.44E-07,-1.56E-06,-2.16E-06
231,50,3.54E-07,-6.64E-07,-2.09E-06
231,60,2.07E-07,-7.18E-07,-1.47E-06
231,70,3.55E-07,-8.87E-07,-1.39E-06
231,80,8.42E-08,-2.76E-08,-8.66E-07
231,90,1.10E-07,-2.59E-07,-1.46E-06
231,100,7.92E-08,-9.19E-07,-9.15E-07
232,0,2.42E-05,-3.29E-06,4.95E-08
232,5,1.55E-05,-1.36E-06,6.59E-08
232,10,6.93E-06,-1.00E-06,-1.77E-06
232,15,3.63E-06,-1.25E-06,-3.43E-06
232,20,2.27E-06,-1.20E-06,-4.03E-06
232,25,1.74E-06,-1.05E-06,-3.96E-06
232,30,1.30E-06,-7.60E-07,-3.91E-06
232,35,1.04E-06,-6.19E-07,-3.38E-06
232,40,7.26E-07,-3.01E-07,-3.22E-06
232,45,5.83E-07,-4.98E-07,-2.81E-06
232,50,6.71E-07,-2.52E-07,-2.49E-06
232,60,1.31E-07,-3.77E-07,-1.81E-06
232,70,2.78E-07,-1.17E-07,-1.81E-06
232,80,1.93E-07,-3.54E-07,-1.37E-06
232,90,2.01E-07,-2.44E-07,-1.41E-06
232,100,-2.74E-07,-4.92E-07,-1.28E-06
233,0,2.00E-05,2.41E-06,2.09E-05
233,5,1.09E-05,2.93E-06,1.44E-05
233,10,3.99E-06,8.74E-07,6.72E-06
233,15,2.14E-06,6.63E-09,2.86E-06
233,20,1.31E-06,-4.70E-07,7.20E-07
233,25,9.50E-07,-3.62E-07,-1.98E-07
233,30,5.46E-07,-4.79E-07,-8.06E-07
233,35,5.56E-07,-5.11E-07,-1.26E-06
